Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
saleh24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.beheshtshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azadibookshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
idamax.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
aghayemansojat.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
otosafar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
microsoftme.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
utelway.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
exchange.bale.ai,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
amatayadak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
motobrand.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
apinew.danaapp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.banaanadmin.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mendel-lab.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
192.168.137.7,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
choobinrang.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.saffronsystem.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ashaarak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.moblak.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aphroditebook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pestoreshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
0313849.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
autonika.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
onshotshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sms.shebre.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
armadesign.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mrkht8.takshop91.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bodymodee.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobogift.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
safesport.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
algiyin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
oxygen.pet,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digibilit.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.charger-energy.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pishranehco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mezon-melon-plus.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bymaedeli.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
electric.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
579a29b6-4d66-450f-8abe-bf858a61be6f.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mazidipharmacy.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cherycenter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment.epano.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
articgroup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
65b62e47-c57c-4987-9193-3a846e3683ea.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
75fd422e-45db-475e-8152-f9325730b87a.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hantooshzadeh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kanounco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
oriflamemarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
www.ketabeshargh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
atenaesmaeili.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
frisbee.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
roseten.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.darouei.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sarashahi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ticktime.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.wacaco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mezooshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rse361.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zeynabacademy.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mahdparvaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yoostore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
training.ibtc.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
local.joomina.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rhpayment1.nibb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
app.charisma.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pantigame.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nicwebsite.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
goldestan.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.marjancomputer.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fooladazin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
motarayan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asrehoshmand.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gtshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
190be6e7-b445-410a-b9aa-16b8c73f8796.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lavidashop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kalasonic.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
elrow.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sohham.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
test.asemoun.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
luvien.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
traffic-fines.ansarbank.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ejosh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
reservation.anahotel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
18e56b01-9c5b-4115-9d2c-5437e4f6ec02.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.nezamavaran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
faraparto.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
markazehaniye.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asmakarimi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.eshraghipub.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
joftjoor.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
miniatureiran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
environ.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.cafekenari.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.rayahost.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
advisor.atu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shetabdehi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
felfelco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
appimages.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hubmed.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.confitc.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hura.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.incnews.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bahonarshiraz.tvu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
myplaner.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b82d26f4-103c-4533-a73b-6f811a916f66.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
magnoliagroup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
developer.dayanshop.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zhiwarmarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
jalaliproducts.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.sayaland.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
datischob.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ajilshayesteh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
masterstore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
batteryomid.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sportstylenail.vaghteghabli.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
85.185.190.66,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ghaemrezacharity.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.privacywall.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asansabt.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
almaspaidarfund.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
honarkadearka.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
e-dehmazdak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
toolsap.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saham-ji.cholistani.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
birjandair.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
novinfile.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ostadtrade.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kharshotor.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
treadmills-co.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir.iradid.online,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arianovin.irbroker2.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
onlinemal.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charter-ticket.co,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
sharjsimkart.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
irangrimmen.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
varizsod.sbs,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.taliyacharge.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digitogame.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
t-sheen.takshop91.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
172.20.237.13,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mail.molaviacademy.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edentan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
noboughekhofte.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yazdbar.niyam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
puzzley.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cleanshidor.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nobati.app,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.beethovenmusic.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rahabooking.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
coper.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
192.168.2.1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
e-part.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
psparsi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ermaniavip.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asan.shaparak.ir 200 160,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.urkideh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
naqdefarhang.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahacenter.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mohreclassic.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tamironline.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
biz.anzalifz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kitchen-market.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
deepmine.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zojkadeh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
danyarkala.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
old.asanchem.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mcaseh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
goodidress.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kitab.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
senatormode.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cp.sanin.tech,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dooook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.aradsms.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aanibox.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
medanio.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
borujerdonline.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aryandaru.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
application-management.newscene.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
4ac5d8bc-eb0d-42aa-a0d9-bf2f88f7a1a3.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baldekon.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
heavybreachresponse.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alopanseman.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arvinco.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fitergo.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fittex.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
denasms.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charter.smartbiz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.google.com sadad.shaparak.ir 200 0 0 44159 418 1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
6e0193d1-d687-4759-9ca4-8690fd45beb0.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jamalistore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hotfollower.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
host-gozar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zarile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rhgroup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tabexacademy.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
elisam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hafez-li.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
192.168.14.125,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yasinbook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ilyabest.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
shiraz.ircme.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gerehsocks.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
education.pars.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
test2.minns.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.shmct.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
learningpark.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
43000200.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.prochost.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
ghalebpro.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.advancebet.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
enter-mall.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
duolingocomma.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
behingol.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dijitmall.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b2b.peykkhorshid.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
libertyaccounts.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
butan-mashhad.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pishgaman-qt.askiran.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ebremot.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
astrapro.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
webha.info,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
abzardann.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
skyt.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
squirrel1401.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranpanel.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir.otzo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ikalasenator.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
search.msn.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jahanrayanekangan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hlit.sbu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mail.proton.me,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yektazan-zarand.dayamooz.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eshopbook.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shaverstore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
axis.market,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
galleryfila.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mplibshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zeens.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alijafarnode.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.abzarin.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asaksystem.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hakop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
giftcard98.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
positivediscipline.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ideshoe.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zig-studio.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
3e40d410-05cd-4c6b-b84b-5f7bc1c3396c.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
civiliha.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ayola.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nivor.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lifebwty.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pack4you.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.isconf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.ertca.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ir-4.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
paradiserp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ticko.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ranginkamon.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
styadak.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
orginalbattrey.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baharbanoshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.iransimpich.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.spiner-shop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.avatsp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
salamatcala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
danishpooya.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asapayment.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
mazraehno.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bazyabpayam.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sep.724761.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
honare-no.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ixport.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.amlakeshiraz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
crm.haftan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cacooti.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
royalball.rayo.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.bitjob.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1653 1133,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
academyland.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arahbook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bestsupplements.injakojast.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
trustpayment.ddns.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bazarganigenaveh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.mahrang.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sweessc.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1573 1135 1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.greenbeauty.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jonobsoft.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edu.golhayeyas.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
almastrip.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.vividex.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mam-charity.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
papyonco.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
camptools.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iranlaptopparts.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobile.sbonline.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
msrttest.saorg.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gsb1.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
t-bimeh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
winosoft.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
acechef.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
halvaland.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nabkala24.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.asankonkur.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobinlux.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
ifollow24.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
websoltan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tabriz3dprint.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
didibook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
betatik.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dolathost.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
ed.edsms.rest,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jera.alzahra.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
urbanity.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
